image_name,label,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
00000037.jpg,Downdog,0.24024597,0.72961015,0.22763108,0.72470313,0.23619942,0.73146313,0.22672759,0.69535273,0.23219845,0.706647,0.29022658,0.6543077,0.26077616,0.63961035,0.26960573,0.7754001,0.28693065,0.7594272,0.18937303,0.9014636,0.16633116,0.9080063,0.5311471,0.4966359,0.50566226,0.50905114,0.75530916,0.6636479,0.7434708,0.6261046,0.88601387,0.79933965,0.8301379,0.80656534
00000258.jpg,Downdog,0.67614836,0.63369447,0.67655116,0.618554,0.6882708,0.6202558,0.6968733,0.53267086,0.7034152,0.5507833,0.689455,0.40949857,0.6408951,0.48447755,0.7610116,0.5704781,0.6899719,0.71634597,0.84536743,0.66080207,0.81314796,0.8526369,0.34382066,0.2497477,0.31498888,0.25603887,0.20671956,0.24718663,0.20255995,0.33783355,0.15805207,0.37686726,0.1029882,0.4572157
00000020.jpg,Downdog,0.61725014,0.7158833,0.61264384,0.7210859,0.63968,0.7165179,0.6021129,0.68279594,0.67003405,0.68315506,0.58773416,0.5003267,0.675204,0.59581035,0.6021325,0.449633,0.7457123,0.6694028,0.6693802,0.58563274,0.7985678,0.82361287,0.41467872,0.33477026,0.47070536,0.35251224,0.33003664,0.2792851,0.3978438,0.3045274,0.20791681,0.6947105,0.20801345,0.7222826
00000109.jpg,Downdog,0.4337084,0.7949887,0.42478782,0.79035527,0.43553796,0.7958864,0.4199216,0.75964224,0.44206697,0.76625234,0.4376485,0.71315783,0.45378876,0.65726125,0.3814025,0.79867667,0.46210226,0.69535685,0.30862555,0.9039975,0.43545222,0.78301275,0.5238581,0.45864704,0.5306923,0.44614577,0.60847324,0.56170124,0.6076396,0.52108514,0.7068376,0.74874157,0.6701088,0.7309901
00000059.jpg,Downdog,0.37716293,0.7402785,0.36611375,0.7315846,0.37830946,0.73957354,0.349462,0.6899546,0.369212,0.70222545,0.35129306,0.5923779,0.3482965,0.5563586,0.23570137,0.7073605,0.22876278,0.67658657,0.16133605,0.8785093,0.094575405,0.88988906,0.53060526,0.18890707,0.52989,0.2069606,0.76622885,0.4013547,0.73030746,0.35603592,0.87025255,0.72009176,0.8634718,0.6692675
00000089.jpg,Downdog,0.3376164,0.69595116,0.32682014,0.66969293,0.3295203,0.68781924,0.3511952,0.5844815,0.3439934,0.6251278,0.42458352,0.52577746,0.39887258,0.4944191,0.32519525,0.7296617,0.3424799,0.6631139,0.15319252,0.8559916,0.19255129,0.8773863,0.6372921,0.19421634,0.6225346,0.19235592,0.68043464,0.44345778,0.7191992,0.4031996,0.8450572,0.706218,0.8492674,0.71237224
00000045.jpg,Downdog,0.44402862,0.7040579,0.4312925,0.7002644,0.44633386,0.7101225,0.39403296,0.6944474,0.43184462,0.71112615,0.3954958,0.5696789,0.41181254,0.5671613,0.34629285,0.5939466,0.40227914,0.66115904,0.2490135,0.8601929,0.3168539,0.8380792,0.50841516,0.36454955,0.51657224,0.39426142,0.6349668,0.21952331,0.6191174,0.18138738,0.7787098,0.686284,0.7488267,0.74427545
00000053.jpg,Downdog,0.4585248,0.62163377,0.44774485,0.6123058,0.4580817,0.6192577,0.42237425,0.5900754,0.45505008,0.6129573,0.44607702,0.45772716,0.48697463,0.5016437,0.38529974,0.48918757,0.48820025,0.57482624,0.2400103,0.8248758,0.3199915,0.87246704,0.6104161,0.30677032,0.6455868,0.33833197,0.59059227,0.28346714,0.665412,0.30291498,0.71394926,0.76771396,0.83004,0.8450486
00000029.jpg,Downdog,0.5045623,0.7539265,0.48346153,0.7499629,0.5106418,0.7595354,0.44651198,0.7149415,0.5177556,0.73335713,0.45077118,0.64155036,0.5473682,0.6178529,0.3662825,0.72585535,0.6598262,0.6656135,0.2698425,0.88162756,0.70340854,0.7721018,0.58059657,0.39338735,0.62784845,0.3998421,0.7391993,0.46196085,0.7435875,0.43654415,0.8502291,0.70807403,0.80513936,0.67315763
00000250.jpg,Downdog,0.42569986,0.726481,0.4090174,0.7157561,0.41884717,0.7323158,0.3845736,0.6881537,0.39416775,0.72559154,0.40268213,0.6463628,0.38225394,0.64836705,0.3170801,0.7288085,0.2902187,0.7392807,0.20340894,0.8132432,0.20161986,0.8019352,0.5543601,0.39694637,0.5390412,0.42241082,0.6911079,0.5861614,0.67150736,0.5841081,0.831534,0.70999515,0.79893154,0.7090695
00000332.jpg,Downdog,0.42506716,0.6054651,0.39154896,0.6051953,0.42899704,0.62076676,0.33252344,0.5735461,0.4310049,0.6090038,0.32793364,0.479825,0.48246047,0.4629567,0.2719913,0.5622341,0.64446586,0.4951197,0.2406373,0.78300047,0.71867985,0.655386,0.48114797,0.23085853,0.55764467,0.24570842,0.6767233,0.4373207,0.68327576,0.44322684,0.81767523,0.64511824,0.77338487,0.6441459
00000303.jpg,Downdog,0.5440559,0.71796626,0.5403382,0.72087336,0.55622625,0.71655506,0.5452447,0.66289,0.5709674,0.6566605,0.5558491,0.50913286,0.56668967,0.51628387,0.61029524,0.66003835,0.6307127,0.71169066,0.6562417,0.80398065,0.70227665,0.8363317,0.3692616,0.2538949,0.3785145,0.2364953,0.27402112,0.37807617,0.30113524,0.38587117,0.21750383,0.5308834,0.20820598,0.6383223
00000099.jpg,Downdog,0.39559448,0.77459925,0.3743598,0.7694038,0.41442943,0.77675605,0.3488197,0.755954,0.4663063,0.7668499,0.36048192,0.6865699,0.5260486,0.6147844,0.24596944,0.79841,0.58543104,0.61474425,0.17234854,0.8788243,0.4905885,0.68004525,0.54500055,0.46848962,0.66081125,0.45121726,0.59827065,0.22756657,0.74454683,0.21079187,0.67077374,0.74012643,0.8797168,0.7446288
00000105.jpg,Downdog,0.29427677,0.54730046,0.28217682,0.5240858,0.28584132,0.54732454,0.28108737,0.4592659,0.2694417,0.5072711,0.34311414,0.39853707,0.28443632,0.41293183,0.29712245,0.65090257,0.22781241,0.67285943,0.18926711,0.8602778,0.17276986,0.8632371,0.5462878,0.16562125,0.5068657,0.19363725,0.66703975,0.40854746,0.6345971,0.36559647,0.811521,0.57685804,0.71334153,0.5446443
00000214.jpg,Downdog,0.50529027,0.6816753,0.50473946,0.6822328,0.51520324,0.6793471,0.5046334,0.66111887,0.52509326,0.6609777,0.49772978,0.502377,0.51365143,0.5433527,0.5174656,0.52211756,0.59348166,0.71131563,0.53622943,0.6490126,0.66535157,0.842821,0.33983022,0.27644107,0.33667642,0.26655078,0.3043409,0.46385077,0.27962896,0.45783046,0.31450924,0.6977089,0.16366184,0.7258628
00000088.jpg,Downdog,0.43629858,0.6517207,0.42084813,0.6476495,0.4472824,0.6513987,0.40247256,0.62336713,0.46792546,0.62740296,0.416885,0.5649013,0.4997296,0.5355501,0.3516517,0.6508024,0.63901585,0.5842338,0.28784424,0.77409965,0.77289075,0.72773856,0.5597915,0.39025012,0.60267,0.39525798,0.6522092,0.43860364,0.6802826,0.43363145,0.78022087,0.6779969,0.78579074,0.6562228
00000391.jpg,Downdog,0.6070633,0.20346248,0.6189082,0.18318287,0.6000661,0.18950978,0.64691234,0.1966279,0.5954017,0.21233669,0.6612965,0.2980972,0.58497685,0.2882626,0.6547274,0.44191998,0.53389657,0.3667528,0.629482,0.32231963,0.4883797,0.41784406,0.6475134,0.541366,0.5935238,0.5414325,0.6452061,0.51694983,0.5303417,0.58176476,0.6469011,0.7204385,0.5914865,0.7314603
00000391.jpg,Downdog,0.49326554,0.7115841,0.48791966,0.7101766,0.5011607,0.7053855,0.47717658,0.6822451,0.5052696,0.6740789,0.4747562,0.5720621,0.48765546,0.57682335,0.5592134,0.6967901,0.58545965,0.75885224,0.65368205,0.8346958,0.651766,0.8757711,0.29635167,0.35253084,0.29754665,0.34204248,0.25002047,0.5463511,0.24833143,0.5689296,0.18995495,0.7361345,0.13841887,0.7774437
00000158.jpg,Downdog,0.5169517,0.62315357,0.4971691,0.6165391,0.52035904,0.6310391,0.46962056,0.57825476,0.5286452,0.60923713,0.47960123,0.490021,0.56520706,0.5201432,0.4223249,0.53627294,0.69017357,0.61623687,0.32570133,0.760386,0.7707283,0.75011253,0.608126,0.2878697,0.6498582,0.31966183,0.7461692,0.46524218,0.76690966,0.4632692,0.85455436,0.69157714,0.8593667,0.69691116
00000108.jpg,Downdog,0.3187282,0.6410861,0.30934164,0.6339405,0.32504618,0.6401635,0.29666346,0.6104892,0.33957887,0.6216242,0.29895896,0.55481917,0.36783397,0.5265384,0.2106614,0.61123556,0.4466227,0.5532136,0.104512356,0.757153,0.47308397,0.6187348,0.44694328,0.37693295,0.48778644,0.38882327,0.5733209,0.2384328,0.61092013,0.2258815,0.7545798,0.6391064,0.8004557,0.6525535
00000254.jpg,Downdog,0.38161102,0.59161,0.3798785,0.57397914,0.3724016,0.58196276,0.39826247,0.50224143,0.3643787,0.51717204,0.44748592,0.45904455,0.38810083,0.41970772,0.41053325,0.6433628,0.3318049,0.55297565,0.29594994,0.76979506,0.2580847,0.629301,0.6186916,0.22014609,0.5838497,0.21819164,0.7221327,0.44557875,0.7185219,0.36916456,0.7958879,0.56059086,0.7771492,0.50787
00000357.jpg,Downdog,0.49189186,0.3287916,0.48517105,0.28817958,0.4927806,0.2907973,0.47095662,0.2902567,0.48970976,0.31667945,0.4616718,0.37992886,0.43548322,0.37438884,0.39993113,0.52119803,0.41352558,0.5038564,0.42224112,0.8428131,0.3278047,0.86334884,0.39643523,0.63259256,0.42301694,0.63422596,0.32504866,0.30881104,0.49739948,0.32360724,0.3195812,0.8511735,0.75044584,0.9082936
00000248.jpg,Downdog,0.3341507,0.69478184,0.31055602,0.68007463,0.34774038,0.6910417,0.28183514,0.6236651,0.3919705,0.6409791,0.27148065,0.4926573,0.48958755,0.44288042,0.19242935,0.6497273,0.5972994,0.56389534,0.16103148,0.88841206,0.5965533,0.58527404,0.4412496,0.13145997,0.5992355,0.11857473,0.3929009,0.5068649,0.68013406,0.48621938,0.42508107,0.72422844,0.77487606,0.8059438
00000175.jpg,Downdog,0.29761395,0.54709834,0.29086939,0.5455322,0.30597177,0.5526457,0.29068598,0.56604564,0.32234794,0.5739967,0.31132457,0.5298792,0.30825397,0.4952795,0.25608668,0.71920913,0.30492297,0.6806008,0.19839321,0.8356783,0.31976926,0.66733307,0.42789847,0.42410466,0.438109,0.42311344,0.5112651,0.18122776,0.5749027,0.13591999,0.59528154,0.6368694,0.724575,0.61667216
00000279.jpg,Downdog,0.38863546,0.6092363,0.3905644,0.5998193,0.38204432,0.5964169,0.39455295,0.5854375,0.36870694,0.5736562,0.39552778,0.5246467,0.40624046,0.48027194,0.3545037,0.5899774,0.3849543,0.5676137,0.26807582,0.8087434,0.33183256,0.7612247,0.5157035,0.33302194,0.5022559,0.31138074,0.51221776,0.60462517,0.41098544,0.5157644,0.6681449,0.7079389,0.40539223,0.73038065
00000159.jpg,Downdog,0.21325563,0.6194282,0.20402275,0.59516376,0.21192339,0.6069213,0.2178092,0.5481181,0.22222976,0.5626085,0.28597954,0.5003815,0.26772776,0.45324144,0.2441592,0.67850035,0.32424146,0.6040684,0.15151063,0.77454966,0.27231917,0.6311871,0.539919,0.28003436,0.5082552,0.28237495,0.73341686,0.5317746,0.63173276,0.48179534,0.90591174,0.7020215,0.7447474,0.7133286
00000334.jpg,Downdog,0.6701415,0.6653488,0.6548168,0.65359336,0.67642236,0.6657932,0.6364882,0.6452845,0.6910249,0.6877707,0.57533973,0.5442637,0.68783665,0.62068063,0.52017426,0.5273827,0.7429678,0.7033516,0.6113931,0.62226576,0.8103737,0.8095618,0.3917862,0.3542275,0.4777162,0.37552303,0.30480692,0.24702728,0.44815302,0.25823608,0.3070942,0.5706036,0.46362326,0.5632996
00000103.jpg,Downdog,0.37291408,0.7068256,0.36535236,0.7038614,0.3782358,0.7037686,0.3642718,0.68057954,0.3881723,0.67845386,0.39913756,0.5834708,0.42029506,0.5595882,0.3831307,0.623969,0.4324734,0.5864993,0.18155289,0.8372138,0.37378412,0.72996885,0.55759984,0.37118784,0.5793596,0.37613913,0.68988603,0.3057635,0.73510635,0.27607742,0.85990965,0.7600743,0.8892069,0.7167449
00000027.jpg,Downdog,0.29952994,0.6567343,0.2928518,0.63251865,0.30349234,0.6449717,0.31140074,0.5896061,0.3326714,0.61044806,0.36797953,0.5141877,0.3763747,0.48030525,0.2877678,0.7213466,0.4157014,0.6288966,0.1921242,0.8510839,0.3907523,0.64296883,0.5580717,0.3200565,0.5632079,0.32445464,0.64910567,0.1574846,0.67266136,0.16093126,0.79338926,0.7458045,0.8303403,0.77575296
00000329.jpg,Downdog,0.31910673,0.7152778,0.2944192,0.70272714,0.33652893,0.69474435,0.2645921,0.6617129,0.39151993,0.6452547,0.2916087,0.48623633,0.44298968,0.4324893,0.21277367,0.6237117,0.47323665,0.5860649,0.1758873,0.92346436,0.3808042,0.75095534,0.48969465,0.18361011,0.6162308,0.17415528,0.4203379,0.17571211,0.6234585,0.15604688,0.41409636,0.664522,0.76663834,0.8438345
00000127.jpg,Downdog,0.383492,0.78592354,0.37660775,0.7757806,0.379372,0.7876782,0.3885036,0.75083387,0.38487628,0.7783426,0.43891338,0.7290402,0.41562432,0.7388423,0.40189916,0.8060924,0.35892233,0.79945695,0.31579,0.8738776,0.30535904,0.8661217,0.56166863,0.628697,0.5566558,0.6407106,0.58265865,0.5732825,0.6189702,0.5693395,0.71878743,0.77632004,0.73644894,0.78044146
00000199.jpg,Downdog,0.515469,0.34635788,0.5029561,0.32135183,0.5135512,0.3261236,0.48498446,0.33283865,0.5089977,0.35898462,0.4774185,0.42236888,0.4557209,0.43340492,0.43822575,0.50832516,0.559859,0.5127622,0.49587393,0.6557406,0.6799218,0.68998253,0.39485854,0.51529366,0.42052937,0.5271451,0.34095553,0.3053661,0.48767757,0.32599172,0.26512405,0.6893325,0.7308354,0.69511807
00000291.jpg,Downdog,0.34911594,0.7106082,0.33213076,0.70381117,0.34689766,0.7131908,0.2971869,0.6665393,0.31122854,0.6858611,0.3056297,0.55767316,0.28641325,0.5451814,0.2714861,0.6749204,0.24750069,0.66889143,0.20075071,0.8702689,0.16830657,0.82524717,0.45028773,0.26271445,0.4366036,0.2910637,0.68549645,0.49960086,0.657742,0.49782723,0.8446459,0.72003543,0.8117526,0.7134892
00000061.jpg,Downdog,0.36230728,0.7000254,0.34964955,0.68158555,0.35987672,0.70015043,0.3549827,0.6217098,0.3643352,0.6612761,0.40222976,0.51866,0.39921442,0.54718,0.33368766,0.6117069,0.32542753,0.6966767,0.16374579,0.86053044,0.1866353,0.8704282,0.62728435,0.20901524,0.6237594,0.23967977,0.70373785,0.5342082,0.7219208,0.5045123,0.8560309,0.79506904,0.8533999,0.7624806
00000328.jpg,Downdog,0.604067,0.628052,0.5923373,0.61799294,0.6185264,0.64138836,0.5769357,0.5547902,0.63964856,0.6234001,0.5655854,0.35002336,0.6401045,0.5164577,0.54419017,0.36594138,0.7052406,0.69949436,0.57597446,0.50963795,0.7959606,0.8694354,0.36084375,0.17768466,0.40629354,0.22380546,0.25020155,0.13653564,0.2607802,0.20498964,0.2841725,0.5513165,0.15980636,0.63301814
00000326.jpg,Downdog,0.6091532,0.7144285,0.6103037,0.70411223,0.62413806,0.7075904,0.6128713,0.6296065,0.65054,0.65742147,0.5648052,0.44787878,0.6696283,0.57828486,0.57593346,0.5087633,0.76893693,0.7904296,0.6407572,0.68111175,0.8388178,0.949481,0.28951594,0.18697141,0.347626,0.21361598,0.13291036,0.29801673,0.19881706,0.391996,0.13634811,0.63134974,0.079866506,0.7923379
00000412.jpg,Downdog,0.4294119,0.5717456,0.41062364,0.56918484,0.43932572,0.5778698,0.37483057,0.5367692,0.4455826,0.556442,0.3841428,0.38958156,0.48662588,0.4215431,0.29812986,0.36697572,0.6413097,0.42899123,0.17983237,0.6525502,0.7566737,0.6273395,0.5901148,0.22510414,0.64245284,0.2587332,0.62919503,0.14035974,0.65324026,0.1400771,0.8105344,0.58462507,0.83372784,0.5622571
00000330.jpg,Downdog,0.40388566,0.7856023,0.38830563,0.7663258,0.40026617,0.7930777,0.3800299,0.6972843,0.40282184,0.7525486,0.45819542,0.57511,0.43793502,0.5947868,0.5920614,0.5552115,0.58119196,0.5758209,0.5239018,0.8307905,0.6116051,0.6269876,0.5646356,0.2874967,0.5502557,0.3110373,0.68873686,0.37440252,0.6512551,0.33569404,0.8820736,0.7078564,0.81539804,0.66433513
00000393.jpg,Downdog,0.4157594,0.7335791,0.39825714,0.72573847,0.42059955,0.7392903,0.38082916,0.6740829,0.43506113,0.70106405,0.39157838,0.55571115,0.47152668,0.55688965,0.32204956,0.61418444,0.5515804,0.645459,0.2422905,0.8351634,0.5973859,0.781563,0.5123989,0.2514802,0.5530011,0.2693733,0.6098528,0.47631744,0.64015454,0.4760488,0.7085229,0.72402763,0.7027323,0.726496
00000133.jpg,Downdog,0.4337084,0.7949887,0.42478782,0.79035527,0.43553796,0.7958864,0.4199216,0.75964224,0.44206697,0.76625234,0.4376485,0.71315783,0.45378876,0.65726125,0.3814025,0.79867667,0.46210226,0.69535685,0.30862555,0.9039975,0.43545222,0.78301275,0.5238581,0.45864704,0.5306923,0.44614577,0.60847324,0.56170124,0.6076396,0.52108514,0.7068376,0.74874157,0.6701088,0.7309901
00000301.jpg,Downdog,0.5684752,0.7272834,0.56030345,0.72053283,0.5840071,0.73235816,0.54711914,0.68004245,0.6162807,0.7219167,0.5020906,0.44376588,0.6133419,0.5982594,0.47416002,0.35248673,0.7009729,0.7185791,0.57824844,0.57341176,0.74930257,0.8497685,0.34267896,0.2610887,0.42751938,0.30818388,0.32786375,0.271042,0.48363328,0.25409234,0.21898417,0.7564392,0.47202045,0.66188127
00000139.jpg,Downdog,0.47911182,0.64531094,0.46059456,0.6484029,0.4916256,0.6486268,0.417641,0.63705754,0.517848,0.6404852,0.38511306,0.577499,0.56369436,0.5277479,0.27181298,0.64388895,0.695436,0.48676983,0.16146536,0.7358651,0.734465,0.5699324,0.49039182,0.31145242,0.60952276,0.30710304,0.6093245,0.19448684,0.7482739,0.18795297,0.68196434,0.5521348,0.8545148,0.52987105
00000010.jpg,Downdog,0.2954454,0.52734655,0.2907662,0.51463306,0.29598817,0.5268645,0.31326908,0.4995537,0.31231582,0.52517885,0.35680977,0.43687004,0.37326154,0.49301252,0.3475284,0.43466982,0.29060695,0.56812227,0.2727006,0.5602973,0.19662634,0.6931205,0.55319077,0.43295616,0.54547554,0.46461698,0.63329613,0.46884072,0.49929976,0.49303335,0.85072446,0.60966474,0.5457164,0.6218241
00000004.jpg,Downdog,0.333109,0.71851486,0.3168685,0.7158179,0.33830664,0.72120315,0.29859176,0.6690507,0.34015444,0.6720653,0.3176489,0.57266444,0.3445831,0.4953282,0.24825977,0.69561607,0.36216444,0.5358399,0.15699685,0.8530434,0.36441293,0.6454309,0.4657301,0.21956402,0.47365865,0.2153795,0.6910286,0.4077029,0.66011727,0.35947073,0.80354494,0.6419932,0.739351,0.5507309
00000346.jpg,Downdog,0.4503447,0.2988164,0.44353724,0.2595948,0.46401712,0.26468638,0.49617776,0.2492081,0.53634495,0.26218024,0.5627058,0.250855,0.54874814,0.22050174,0.42669937,0.4837632,0.48810434,0.4556006,0.25386882,0.84354943,0.2991754,0.7056877,0.61285275,0.28374332,0.63559186,0.26279685,0.5172154,0.21342766,0.62138003,0.2224996,0.33762494,0.6941954,0.78858715,0.7963414
00000134.jpg,Downdog,0.3187282,0.6410861,0.30934164,0.6339405,0.32504618,0.6401635,0.29666346,0.6104892,0.33957887,0.6216242,0.29895896,0.55481917,0.36783397,0.5265384,0.2106614,0.61123556,0.4466227,0.5532136,0.104512356,0.757153,0.47308397,0.6187348,0.44694328,0.37693295,0.48778644,0.38882327,0.5733209,0.2384328,0.61092013,0.2258815,0.7545798,0.6391064,0.8004557,0.6525535
00000208.jpg,Downdog,0.82728016,0.46735963,0.8263106,0.44193566,0.82791215,0.43916598,0.78330153,0.40285873,0.78151006,0.3997045,0.7212231,0.467205,0.7248203,0.47982025,0.6921002,0.6788849,0.6992082,0.6863395,0.70052904,0.89234877,0.6935216,0.9023055,0.47597566,0.59122247,0.47524735,0.556489,0.3401627,0.72195196,0.33599493,0.725466,0.19647913,0.8073338,0.14055553,0.77701944
00000287.jpg,Downdog,0.46643987,0.20928036,0.4674003,0.21171117,0.45823312,0.19238769,0.47281295,0.24427612,0.43856326,0.22283728,0.4741214,0.25049978,0.39406,0.17527287,0.46038446,0.31896308,0.4028307,0.20871757,0.48808107,0.39192447,0.37573612,0.31959367,0.40311503,0.15287064,0.3884329,0.114709154,0.35386148,0.48094332,0.47855353,0.36429632,0.24727431,0.719946,0.62628543,0.6251452
00000325.jpg,Downdog,0.6369936,0.78849244,0.6363121,0.79336804,0.6481195,0.783228,0.6227191,0.76320165,0.644182,0.7433576,0.6029307,0.58339614,0.62148875,0.615593,0.6356191,0.72178674,0.7041299,0.7802729,0.6532832,0.7950893,0.7595033,0.91181844,0.38349,0.32604587,0.38677275,0.3104745,0.3099487,0.2806415,0.31348377,0.33229554,0.14894329,0.75405806,0.12566772,0.77083296
00000325.jpg,Downdog,0.5520266,0.79162407,0.54762095,0.78257287,0.5559419,0.7890519,0.50888205,0.7943288,0.5604771,0.81719244,0.469153,0.848286,0.5613901,0.898227,0.42821595,0.8589975,0.60397166,0.94848305,0.4349997,0.8507598,0.6286117,0.9465136,0.43750498,0.91772455,0.4981977,0.9411067,0.44633076,0.85947543,0.5201072,0.9021516,0.41933733,0.86013055,0.50091046,0.9021331
00000416.jpg,Downdog,0.39589626,0.68559,0.37446612,0.69104046,0.4075875,0.7064495,0.3514618,0.6793738,0.4351541,0.70050764,0.36112642,0.5713235,0.47456542,0.5221303,0.26552984,0.6319439,0.48065224,0.55839473,0.2001398,0.8360156,0.4131146,0.71195793,0.55456895,0.20281112,0.61603504,0.20154038,0.6740379,0.50702643,0.7119779,0.4896976,0.7912131,0.74672014,0.8092994,0.74818784
00000046.jpg,Downdog,0.7002662,0.6868151,0.70191044,0.68250513,0.7101509,0.67352104,0.6921781,0.64289045,0.70966446,0.6317457,0.66465974,0.5207863,0.6666425,0.5744728,0.7000104,0.6556506,0.71902883,0.7637835,0.82101727,0.85119545,0.8308544,0.88160855,0.4248894,0.32513946,0.41900298,0.32947746,0.30962336,0.37814662,0.31000465,0.4636239,0.19600947,0.69450533,0.13557868,0.7741608
00000151.jpg,Downdog,0.44564912,0.4743304,0.45801732,0.4715736,0.46612096,0.46346688,0.54139847,0.50030243,0.53194946,0.47069255,0.52741987,0.48820376,0.571613,0.43589213,0.5477331,0.56366533,0.6852894,0.577588,0.67076176,0.7211703,0.82237256,0.78300375,0.4719555,0.40112644,0.47452813,0.38762078,0.68355614,0.6360442,0.61543745,0.56969386,0.8239433,0.7542073,0.62360543,0.6813804
00000137.jpg,Downdog,0.39614475,0.7082928,0.37148124,0.70749325,0.4181736,0.7143512,0.3572046,0.6592709,0.46661526,0.6637528,0.3726369,0.56060886,0.5302281,0.4942151,0.2936214,0.67499965,0.6170694,0.51294875,0.19856766,0.8250222,0.6066677,0.6025947,0.5365092,0.20799994,0.6293289,0.19044937,0.6509576,0.29582864,0.7250369,0.2472488,0.76513577,0.3909632,0.7349443,0.31086573
00000137.jpg,Downdog,0.6486235,0.36988956,0.649472,0.36589593,0.65146065,0.36546892,0.6508874,0.36653778,0.6643749,0.36589515,0.65104043,0.38947126,0.6716818,0.39182836,0.6379151,0.4157198,0.67255896,0.43287638,0.63711923,0.41167015,0.667772,0.4524238,0.65617555,0.480705,0.66936785,0.48057497,0.65595865,0.54490185,0.6685906,0.5438084,0.6546175,0.60416824,0.66239136,0.60291904
00000304.jpg,Downdog,0.34123033,0.66676086,0.33338496,0.63669884,0.34309927,0.6400712,0.3326827,0.6291653,0.37088594,0.6300508,0.369763,0.5500582,0.374693,0.51927865,0.29521617,0.54836905,0.3397425,0.6012077,0.2089397,0.76441824,0.24486993,0.727379,0.5423651,0.38642707,0.5715119,0.3881988,0.51298946,0.24816595,0.5967646,0.20125243,0.5033112,0.55220646,0.7908519,0.6586001
00000009.jpg,Downdog,0.44301996,0.74905336,0.4338276,0.7461368,0.44778785,0.7468442,0.41997662,0.7080817,0.44950017,0.71101797,0.43498698,0.6316802,0.43336606,0.60837895,0.37525365,0.7358739,0.34654185,0.6953601,0.27228087,0.86804885,0.2440886,0.8306729,0.5628545,0.35832542,0.571387,0.37144974,0.7109806,0.3133079,0.7254328,0.2907822,0.8934499,0.6672852,0.89862597,0.6537352
00000408.jpg,Downdog,0.3977927,0.7547826,0.39120314,0.7455958,0.39426532,0.75544024,0.39667973,0.71715385,0.39368865,0.73700327,0.43127218,0.6863102,0.41264316,0.6788124,0.3866512,0.7905351,0.3766366,0.7905113,0.3103307,0.91111386,0.3084252,0.90258175,0.5548021,0.50480235,0.5426131,0.51287335,0.62287897,0.66512346,0.62831634,0.6382661,0.71878093,0.8133666,0.6984134,0.8147566
00000180.jpg,Downdog,0.515469,0.34635788,0.5029561,0.32135183,0.5135512,0.3261236,0.48498446,0.33283865,0.5089977,0.35898462,0.4774185,0.42236888,0.4557209,0.43340492,0.43822575,0.50832516,0.559859,0.5127622,0.49587393,0.6557406,0.6799218,0.68998253,0.39485854,0.51529366,0.42052937,0.5271451,0.34095553,0.3053661,0.48767757,0.32599172,0.26512405,0.6893325,0.7308354,0.69511807
00000295.jpg,Downdog,0.310963,0.74312264,0.29587004,0.73674047,0.3131249,0.7430146,0.26814717,0.70794326,0.3147421,0.7213661,0.28334993,0.66180587,0.3283543,0.6333595,0.1918983,0.72841716,0.31393728,0.66733116,0.108950034,0.8612752,0.2015482,0.7943601,0.45895094,0.45359913,0.49516687,0.46054196,0.58441335,0.44940135,0.658123,0.42289886,0.7338067,0.7175393,0.79730815,0.7322083
00000026.jpg,Downdog,0.6529514,0.66436803,0.64675456,0.6668221,0.6702222,0.67678696,0.6367552,0.6529816,0.68250066,0.6817186,0.62724274,0.51781446,0.66718274,0.6001022,0.66545194,0.54525524,0.71247923,0.69673157,0.7843256,0.73364615,0.7859914,0.8216357,0.4147554,0.40734103,0.45131817,0.4182381,0.33446008,0.39535576,0.43214974,0.4179125,0.25237918,0.6983302,0.26392984,0.67443854
00000101.jpg,Downdog,0.3738568,0.69211906,0.3691507,0.6813521,0.37039694,0.6875415,0.37864363,0.6468048,0.37395817,0.65648025,0.4152591,0.6101324,0.39641044,0.58737236,0.38845026,0.71994716,0.39900008,0.692318,0.32273087,0.78121513,0.35147738,0.7740284,0.55676,0.45880973,0.54225636,0.4606869,0.6148672,0.63944113,0.6116214,0.6120659,0.70342827,0.7708765,0.6864267,0.77406925
00000062.jpg,Downdog,0.67066514,0.59535164,0.6779426,0.59566504,0.68335867,0.58485925,0.6625745,0.58069783,0.672612,0.5607913,0.6214672,0.50429904,0.6221106,0.5275893,0.71771264,0.59823054,0.71045786,0.67203844,0.8112694,0.66837454,0.84771144,0.7661687,0.3361951,0.38593003,0.33373344,0.38495776,0.2628748,0.41727096,0.29804644,0.46595246,0.16063799,0.61654884,0.09931908,0.6689127
